area_name,population_2023,assault_rate_2023,autotheft_rate_2023,biketheft_rate_2023,breakenter_rate_2023,homicide_rate_2023,robbery_rate_2023,shooting_rate_2023,theftfrommv_rate_2023,theftover_rate_2023,geometry
South Eglinton-Davisville,21987,0.4593623657,0.09551098632999999,0.16828125,0.19557011410000003,NA,0.01364442635,NA,0.1819256897,0.036385135650000004,"list(c(-0.0793863542900264, -0.0793862324335582, -0.0793863913625999, -0.0793864595384418, -0.0793866638782195, -0.0793870142059089, -0.0793876488180464, -0.07938953145332, -0.0793927582054138, -0.079395024336872, -0.0793951317430406, -0.0793952865919344, -0.0793954645320225, -0.0793955722517031, -0.0793957195349856, -0.0793958885287517, -0.0793961113953839, -0.0793962077513761, -0.0793964742824193, -0.07939664595586, -0.0793968644530865, -0.07939695718258, -0.0793970424282089, -0.0793971624772669, 
-0.0793972224883211, -0.0793973474098411, -0.0793975086466549, -0.0793976690471371, -0.0793976874697869, -0.0793978289167149, -0.0793978557080699, -0.0793982428954321, -0.0793983697420418, -0.0793974775703359, -0.0793974398976879, -0.0793968325305546, -0.0793954958958023, -0.0793941367573538, -0.0793928226110264, -0.079391504148294, -0.079390200414339, -0.0793892957551523, -0.0793889371961999, -0.0793885743459954, -0.0793881601624623, -0.0793878348366839, -0.079387498266693, -0.0793870343694937, 
-0.0793869765700918, -0.0793868375054959, -0.0793867473981847, -0.0793865336665207, -0.0793864819981205, -0.0793863542900264, 0.0436978398552532, 0.0436975123126537, 0.0436975163231888, 0.043697527848848, 0.0436975096621283, 0.0436974771361906, 0.0436974063642873, 0.043696999773808, 0.0436962910795871, 0.0436958490228948, 0.0436958233235762, 0.0436957885858324, 0.0436957510688646, 0.0436957309415535, 0.0436957087170035, 0.0436956939558398, 0.0436956752022005, 0.0436961356148857, 0.0436973825270482, 
0.0436983097965903, 0.0436993406140572, 0.0436997952541724, 0.0437003038763247, 0.0437008620363003, 0.0437011456123612, 0.0437018027738763, 0.0437025206442734, 0.0437033016755171, 0.0437034051989394, 0.0437041568862326, 0.0437043594211245, 0.0437061529917479, 0.0437067405816983, 0.0437069304768233, 0.0437069385089713, 0.0437070677693265, 0.0437073366109847, 0.0437076099171548, 0.0437078697477112, 0.0437081430508011, 0.0437084163448525, 0.0437060932436803, 0.0437051883123124, 0.0437043013694656, 0.043703301859302, 
0.043702477960142, 0.0437016540477108, 0.0437005149638112, 0.0437003213789767, 0.0436998441918596, 0.0436993085443841, 0.0436983362118586, 0.0436981831470634, 0.0436978398552532))"
North Toronto,15077,0.6964249878000001,0.119387146,0.14591761779999998,0.2056111908,NA,0.09285666656,NA,0.2719373779,0.04642833328,"list(c(-0.0793974398976879, -0.0793983697420418, -0.0793986310808226, -0.079398681627227, -0.0793988724581394, -0.0793990006746799, -0.0793992914701172, -0.0793993199098808, -0.0793994798297642, -0.079399566439934, -0.079399372772142, -0.0793989526732027, -0.0793985914534404, -0.0793978734488985, -0.079395517942256, -0.0793931238125479, -0.079392203721203, -0.0793917825020646, -0.0793914609024979, -0.079391230127098, -0.0793906609194997, -0.079390200414339, -0.079391504148294, -0.0793928226110264, 
-0.0793941367573538, -0.0793954958958023, -0.0793968325305546, -0.0793974398976879, 0.0437069385089713, 0.0437067405816983, 0.0437079940611376, 0.0437082183179117, 0.0437090963176949, 0.0437095919421506, 0.043710920903594, 0.0437110852368503, 0.043711847559868, 0.043712296943698, 0.0437123391241091, 0.0437124163981867, 0.0437124804825853, 0.0437126268878588, 0.0437131171912401, 0.0437136100203025, 0.0437137944115991, 0.0437126146502055, 0.0437117202850687, 0.0437111373418527, 0.0437096241452835, 
0.0437084163448525, 0.0437081430508011, 0.0437078697477112, 0.0437076099171548, 0.0437073366109847, 0.0437070677693265, 0.0437069385089713))"
Dovercourt Village,13837,0.7516080322,0.2023560028,0.27462600709999996,0.3324420166,NA,0.1517669983,0.007227000237,0.17344799800000002,0.02168099976,"list(c(-0.0794341164165158, -0.0794353691001115, -0.0794355345634987, -0.0794366816133018, -0.0794367072790678, -0.0794370626507975, -0.0794374415152686, -0.079437619772462, -0.0794378108683775, -0.0794379274723963, -0.0794381883045272, -0.0794387032547807, -0.0794389080670722, -0.0794390391797812, -0.0794392823330674, -0.0794392928262882, -0.0794366375850731, -0.0794366240330887, -0.0794362899137019, -0.0794359561976587, -0.0794352049985704, -0.0794350410326748, -0.079434876302313, -0.0794347115593747, 
-0.0794345468272162, -0.0794343816989007, -0.0794342161744281, -0.0794340506742101, -0.0794338847679535, -0.07943371887607, -0.0794335526104873, -0.079433383605043, -0.0794330122837254, -0.0794329491132963, -0.0794293996638945, -0.0794269763515161, -0.0794229326759945, -0.0794218563334857, -0.079421547392978, -0.0794212300936466, -0.0794210940249322, -0.0794209360822406, -0.0794206443902847, -0.0794202954370176, -0.0794202051212973, -0.0794199376847524, -0.0794197631349061, -0.0794197535965945, -0.0794196273617375, 
-0.079419595466155, -0.0794194711366247, -0.0794187943072621, -0.0794185781726048, -0.079418419790637, -0.0794188737174349, -0.0794189382865409, -0.0794202522190694, -0.0794209181842069, -0.0794216266845732, -0.0794220632190889, -0.0794232718412182, -0.079424436276117, -0.0794246485992226, -0.0794256627280081, -0.0794268616231796, -0.0794280573176537, -0.0794282085364553, -0.0794294412531972, -0.0794302399893338, -0.0794304241304923, -0.0794311353482623, -0.0794316756453798, -0.0794324384183623, 
-0.0794329201264587, -0.0794330379674577, -0.0794338386933626, -0.0794341164165158, 0.0436601538576501, 0.0436598923457509, 0.0436602810449928, 0.0436629756534973, 0.0436630357519051, 0.0436638680774736, 0.0436647239350082, 0.0436651298663564, 0.0436655687229151, 0.0436658597276168, 0.043666436845523, 0.0436676693880402, 0.0436681596562064, 0.0436684734047818, 0.0436689922811114, 0.0436690150782769, 0.0436695294404342, 0.0436695397843194, 0.0436696116183585, 0.0436696744411517, 0.0436698360687182, 
0.043669876481065, 0.0436699124021174, 0.0436699483140514, 0.0436699842246643, 0.0436700201450025, 0.0436700560542729, 0.0436700919648214, 0.0436701233821477, 0.0436701547910105, 0.0436701861985573, 0.043670217613885, 0.0436702821709412, 0.043670293871425, 0.0436709812901789, 0.0436714505290524, 0.0436722217547361, 0.0436724270647182, 0.04367163074861, 0.043670783927772, 0.0436704306305295, 0.0436700204841861, 0.0436692625144275, 0.0436683475194401, 0.0436681272118218, 0.0436673998071041, 0.0436669395091445, 
0.0436669143705725, 0.0436665814573249, 0.0436664999010239, 0.0436661820489254, 0.04366445135939, 0.0436639561858158, 0.0436635933372292, 0.0436634815303566, 0.0436634673987631, 0.0436631798299245, 0.0436630340655373, 0.0436628811173064, 0.0436627868831494, 0.0436625185247646, 0.0436622586666639, 0.0436622071482523, 0.0436619934993497, 0.0436617451422675, 0.0436614891098502, 0.0436614450720812, 0.0436611593450438, 0.0436609922390646, 0.0436609537177223, 0.0436607995040801, 0.0436606697865598, 0.0436604970629537, 
0.0436604005459212, 0.043660374142541, 0.0436601946898414, 0.0436601538576501))"
Junction-Wallace Emerson,26240,0.8727134399,0.12957316589999998,0.209603653,0.3125,NA,0.0685975647,0.007621951103,0.2172256165,0.03429878235,"list(c(-0.0794387032547807, -0.0794384114999427, -0.0794381883045272, -0.0794379274723963, -0.0794378108683775, -0.079437619772462, -0.0794374415152686, -0.0794370626507975, -0.0794367072790678, -0.0794366816133018, -0.0794355345634987, -0.0794353691001115, -0.0794364447679856, -0.0794376111378555, -0.0794386741340942, -0.079439178318039, -0.0794397467162552, -0.0794403922294487, -0.0794407507641466, -0.0794415820157031, -0.0794417380288135, -0.0794427372788029, -0.0794440001421074, -0.0794452218760467, 
-0.0794452537078488, -0.0794469374543217, -0.0794469920395517, -0.0794477753884458, -0.0794480944583566, -0.0794487996017186, -0.0794489375371322, -0.0794496546361724, -0.0794498738286949, -0.0794513459464601, -0.0794520346290929, -0.0794534456695035, -0.0794535413346914, -0.0794545500223812, -0.0794560227950181, -0.0794572819401957, -0.079457820672448, -0.0794593211913491, -0.0794600491411396, -0.0794594744268686, -0.079458562066425, -0.0794580805775175, -0.0794564324923647, -0.079454969080173, 
-0.0794531012644067, -0.0794522129931858, -0.0794522075862261, -0.0794521164997512, -0.0794520200197914, -0.0794519235218653, -0.0794518266574265, -0.079451790362794, -0.0794517301639919, -0.0794516336795405, -0.0794515368106102, -0.0794514403270571, -0.0794513434329739, -0.0794512473285099, -0.0794511504479014, -0.0794510539472803, -0.0794509574502525, -0.0794508609460382, -0.0794507644499086, -0.0794506679492876, -0.0794505718169758, -0.0794504934084245, -0.0794504753280328, -0.0794503792091957, 
-0.0794502830930536, -0.0794501873479156, -0.0794500915650485, -0.0794499926686205, -0.0794497938714481, -0.0794496784810533, -0.0794495680260026, -0.0794494571747948, -0.079449346725134, -0.0794492362584052, -0.0794491261995115, -0.079449018637036, -0.0794491290804087, -0.0794491642737065, -0.0794492006240345, -0.0794492373848926, -0.0794492748976405, -0.0794493135790967, -0.0794493526549132, -0.0794493924907045, -0.0794494335176618, -0.0794494748994537, -0.0794495174625302, -0.0794495604002041, 
-0.0794496041292938, -0.079449649013617, -0.0794496942815208, -0.0794497403291623, -0.0794497871484566, -0.0794498347349121, -0.0794498827318977, -0.0794499322524261, -0.0794499817792426, -0.0794500324918354, -0.0794500839527248, -0.0794501358052796, -0.0794501888283392, -0.0794502422322845, -0.0794502964096793, -0.0794503513793882, -0.0794504070911055, -0.0794504635987301, -0.0794505201072531, -0.0794512542491308, -0.0794513825276551, -0.0794511036501667, -0.0794494702120445, -0.0794494227109289, 
-0.079448307057245, -0.0794474937719941, -0.0794472364450894, -0.0794460516983837, -0.0794456183169546, -0.0794451054840303, -0.0794447543828914, -0.0794445522421895, -0.07944376949337, -0.0794426276043882, -0.079442114897228, -0.079441865231156, -0.0794409992848666, -0.0794398105622174, -0.0794395288253914, -0.0794383989379018, -0.0794383505824884, -0.0794380946461757, -0.0794376559386354, -0.0794374745939323, -0.0794373311096253, -0.0794371442348933, -0.0794359311867646, -0.0794346540483319, -0.0794344846817648, 
-0.079433341416564, -0.0794331800575794, -0.0794330954964668, -0.0794330122837254, -0.079433383605043, -0.0794335526104873, -0.07943371887607, -0.0794338847679535, -0.0794340506742101, -0.0794342161744281, -0.0794343816989007, -0.0794345468272162, -0.0794347115593747, -0.079434876302313, -0.0794350410326748, -0.0794352049985704, -0.0794359561976587, -0.0794362899137019, -0.0794366240330887, -0.0794366375850731, -0.0794392928262882, -0.0794392823330674, -0.0794390391797812, -0.0794389080670722, -0.0794387032547807, 
0.0436676693880402, 0.0436669710964218, 0.043666436845523, 0.0436658597276168, 0.0436655687229151, 0.0436651298663564, 0.0436647239350082, 0.0436638680774736, 0.0436630357519051, 0.0436629756534973, 0.0436602810449928, 0.0436598923457509, 0.0436596586616269, 0.0436594350174206, 0.0436592211168925, 0.0436591067367409, 0.0436589989495707, 0.0436588670945458, 0.0436587903727589, 0.0436586030144836, 0.0436585700950554, 0.0436583469979125, 0.0436580982501004, 0.0436578426902127, 0.0436578360266963, 0.043657485155409, 
0.043657473776085, 0.0436573105190414, 0.0436572431358505, 0.0436570875420026, 0.043657062454548, 0.0436569257533754, 0.0436568839661794, 0.0436583825619187, 0.043659082843338, 0.0436605158106942, 0.0436606148737671, 0.0436616409646507, 0.0436631390757961, 0.0436644205440937, 0.043664968106548, 0.0436664929642462, 0.0436672345431539, 0.0436672328926434, 0.0436672222578968, 0.0436672166461599, 0.0436671974599424, 0.0436671804564233, 0.0436671509103036, 0.0436671484897682, 0.0436671482265959, 0.0436671438949744, 
0.0436671393541143, 0.0436671393229235, 0.0436671347807635, 0.0436671345676263, 0.0436671302483502, 0.0436671302171594, 0.0436671301762215, 0.043667130143731, 0.0436671301027932, 0.0436671345715252, 0.0436671345299375, 0.0436671389895718, 0.0436671389479841, 0.0436671479166374, 0.0436671478756995, 0.0436671523340333, 0.043667161294237, 0.0436671657610173, 0.0436671657532196, 0.0436671747127715, 0.0436671791717531, 0.0436671850531637, 0.0436671909969551, 0.043667199180633, 0.0436672140540781, 0.0436672239227033, 
0.0436672328757485, 0.0436672418281425, 0.0436672462793214, 0.0436672552323633, 0.0436672641841041, 0.0436672694832794, 0.043667538726253, 0.043667624255338, 0.0436677052831218, 0.043667786311446, 0.0436678718317309, 0.0436679528611298, 0.0436680383902745, 0.0436681194200984, 0.0436682004504628, 0.0436682859727567, 0.043668367003546, 0.0436684480257786, 0.0436685290569988, 0.0436686100796625, 0.0436686911119636, 0.0436687721344085, 0.0436688531671406, 0.0436689341913161, 0.0436690152244792, 0.0436690962490857, 
0.0436691727731633, 0.0436692538073039, 0.0436693303318305, 0.0436694113670579, 0.0436694878920333, 0.0436695689276979, 0.0436696454622191, 0.0436697219888454, 0.0436698030241938, 0.0436698795603659, 0.0436699560964404, 0.0436708869335857, 0.0436710495793192, 0.0436711061953486, 0.0436713747960406, 0.0436713826061845, 0.0436715660494073, 0.0436717047042083, 0.043671740878222, 0.0436719460326082, 0.0436720186031891, 0.043672102557383, 0.0436721739120853, 0.043672217272738, 0.04367238516096, 0.0436726308074536, 
0.0436727411119619, 0.043672798791331, 0.0436729988526497, 0.0436732642312474, 0.0436733310610702, 0.0436737017808385, 0.0436737169853376, 0.0436737974708131, 0.0436739143946261, 0.043673949527083, 0.0436739727615859, 0.0436739828305176, 0.0436741507150998, 0.0436742992255437, 0.043673888371437, 0.0436711147072739, 0.0436707232354347, 0.0436705009248426, 0.0436702821709412, 0.043670217613885, 0.0436701861985573, 0.0436701547910105, 0.0436701233821477, 0.0436700919648214, 0.0436700560542729, 0.0436700201450025, 
0.0436699842246643, 0.0436699483140514, 0.0436699124021174, 0.043669876481065, 0.0436698360687182, 0.0436696744411517, 0.0436696116183585, 0.0436695397843194, 0.0436695294404342, 0.0436690150782769, 0.0436689922811114, 0.0436684734047818, 0.0436681596562064, 0.0436676693880402))"
Yonge-Bay Corridor,14731,3.686104248,0.3122666626,1.54775647,0.7331477661,0.006788405418,0.420881134,0.01357681084,0.5159188232,0.3462086792,"list(c(-0.0793840431592607, -0.0793850247331003, -0.0793855651128628, -0.0793861138146182, -0.079386372697405, -0.0793866245688409, -0.0793868843759941, -0.0793871409743652, -0.0793872928049195, -0.0793874340218788, -0.0793875195693416, -0.0793866318703476, -0.0793869995220473, -0.0793872484479074, -0.0793875547967755, -0.0793875852550535, -0.0793879417496774, -0.0793883177575059, -0.079388324091527, -0.07938860240667, -0.0793886916381238, -0.0793889710725676, -0.0793889750476128, -0.0793893311155369, 
-0.079389492612862, -0.0793896511259838, -0.0793899392354583, -0.0793899871506973, -0.0793903102944679, -0.0793904978402414, -0.0793874287290052, -0.0793866856372123, -0.0793858581810378, -0.0793837092635544, -0.0793831136167407, -0.0793827994031223, -0.0793824939301116, -0.0793821210807597, -0.0793819385898063, -0.0793819284559116, -0.0793815904602944, -0.079381373197353, -0.0793812290105634, -0.0793809296371135, -0.0793806781187154, -0.0793799772154015, -0.0793792621672151, -0.0793789879106606, 
-0.0793787427792842, -0.0793784733044619, -0.0793779215547228, -0.0793776514941989, -0.079377373572518, -0.0793769775493267, -0.0793770276923875, -0.0793771055269153, -0.0793775461703251, -0.0793776590840647, -0.0793777924596299, -0.079377895744328, -0.079377926154097, -0.0793780367474883, -0.0793781869655667, -0.0793784725408939, -0.0793791382059941, -0.0793824743010243, -0.0793825381155455, -0.0793834299396033, -0.0793839961019129, -0.0793840431592607, 0.0436449736752406, 0.043644784189146, 0.0436460625747369, 
0.0436474036687174, 0.0436480179011607, 0.0436486468331157, 0.0436492632342524, 0.0436499149972361, 0.04365026704634, 0.0436505945017637, 0.0436506815031586, 0.0436508614282289, 0.0436517645027111, 0.0436523227783319, 0.0436530431440201, 0.0436531164719093, 0.043653975181957, 0.0436547987692274, 0.0436548126909804, 0.0436554741128636, 0.0436556861815823, 0.0436563565316139, 0.0436563660588636, 0.0436571405206203, 0.0436575381492737, 0.043657928447582, 0.0436585993353958, 0.0436587098008694, 0.043659454829365, 
0.0436598674232397, 0.043660523449383, 0.043660670030914, 0.0436608242468384, 0.0436612608070319, 0.0436613804028409, 0.0436605919421357, 0.0436599214151771, 0.0436591045550426, 0.0436586994050757, 0.0436586766117913, 0.0436579163956871, 0.0436574245341138, 0.0436570465166225, 0.0436563373575235, 0.0436557826574483, 0.043654071387593, 0.0436524485263358, 0.0436517005926152, 0.0436510640715951, 0.0436504160656692, 0.0436491573300215, 0.0436485320681666, 0.0436478548758168, 0.0436468933753162, 0.043646819050486, 
0.0436467574121789, 0.043646478508839, 0.0436464295100644, 0.0436463508632391, 0.0436463063898956, 0.0436462924609705, 0.0436462380037046, 0.0436461914742169, 0.043646110091079, 0.0436459956424014, 0.0436453008390508, 0.0436452868981917, 0.0436450920319972, 0.0436449827551129, 0.0436449736752406))"
Bay-Cloverhill,19055,0.7452112426999999,0.08921543121,0.2938861084,0.320125946,NA,0.10495932770000001,0.00524796629,0.20991865540000001,0.06822356415,"list(c(-0.0793874287290052, -0.0793904978402414, -0.079390633581969, -0.0793906426459702, -0.0793906789909083, -0.0793906938454498, -0.0793907069842092, -0.0793907201193753, -0.079390734418758, -0.0793907495203362, -0.0793907649731557, -0.0793907812155944, -0.0793907978344271, -0.0793908156318495, -0.0793908334355601, -0.0793908520100253, -0.0793908713435668, -0.0793908910696722, -0.0793909115898882, -0.0793909324829051, -0.0793909541547613, -0.0793909762254695, -0.0793909986546055, -0.0793910214888817, 
-0.0793910451091838, -0.079391068724096, -0.0793910931331189, -0.0793911175178873, -0.0793911426877832, -0.0793911676411852, -0.0793911997550583, -0.0793912193571961, -0.0793913010445982, -0.0793913521560429, -0.0793914024787668, -0.0793914527934058, -0.0793915023606466, -0.0793915515299337, -0.0793916002707244, -0.0793916482748965, -0.0793916962709838, -0.0793917431010579, -0.0793918160352758, -0.0793919267472447, -0.0793920522212286, -0.0793921372225157, -0.0793922179711783, -0.0793922814407464, 
-0.0793923012620731, -0.0793924084930703, -0.0793924965998334, -0.0793929126123364, -0.0793929524103984, -0.0793931092149245, -0.0793932123073832, -0.0793935914997393, -0.0793938607005755, -0.0793938684099172, -0.079393875338623, -0.0793938811147903, -0.0793938861130165, -0.0793938907231706, -0.0793938945526886, -0.0793938972170917, -0.0793938991107404, -0.0793939006217067, -0.0793939006064353, -0.0793939005812825, -0.0793939005417566, -0.079393898944552, -0.079393896958377, -0.0793938942158204, 
-0.0793938903000641, -0.07939388560996, -0.0793938805228005, -0.0793938746568017, -0.0793938676481459, -0.0793938598579557, -0.079393851299706, -0.0793938419608203, -0.0793938335696573, -0.0793938322248793, -0.0793938213355014, -0.0793938096726741, -0.0793937991929279, -0.0793937969776825, -0.0793937879190711, -0.0793937758645783, -0.0793937630483142, -0.0793937494505157, -0.0793937354619501, -0.0793937203154561, -0.0793937047763984, -0.0793936888600481, -0.0793936714066805, -0.0793936539290583, 
-0.0793936356869698, -0.0793936170630974, -0.0793935972660251, -0.079393577084474, -0.0793935561348632, -0.0793935348079601, -0.0793935130651369, -0.0793934905722205, -0.0793934676831471, -0.0793934440305057, -0.0793934199763173, -0.0793933955367517, -0.0793933934391855, -0.0793933567600741, -0.0793933240416348, -0.0793932823939416, -0.0793932496764007, -0.0793932139450119, -0.0793931960685378, -0.079393181125063, -0.0793931721311304, -0.0793931720709433, -0.0793931719900949, -0.0793931539743819, 
-0.0793935294396279, -0.0793941446526469, -0.0793910298620785, -0.0793905883796422, -0.0793895108181196, -0.0793880216422455, -0.0793874108660058, -0.0793867913042425, -0.0793865607255737, -0.0793864281935266, -0.0793861635112163, -0.0793861162903751, -0.0793858592706942, -0.0793856956165141, -0.0793853434068541, -0.0793853298018691, -0.0793852620221843, -0.0793850549865625, -0.0793850435662802, -0.079384957094451, -0.0793845991212002, -0.0793841608996484, -0.0793841405222645, -0.0793837920846304, 
-0.0793837368660882, -0.0793834250348019, -0.0793833897193331, -0.0793831136167407, -0.0793837092635544, -0.0793858581810378, -0.0793866856372123, -0.0793874287290052, 0.043660523449383, 0.0436598674232397, 0.0436601660741664, 0.0436601860301437, 0.0436602659963113, 0.0436602788204449, 0.0436603013356213, 0.0436603193510058, 0.0436603373676847, 0.0436603508832772, 0.0436603689018962, 0.0436603824194313, 0.043660400437391, 0.043660418457295, 0.0436604319761186, 0.0436604454955892, 0.0436604635167793, 
0.0436604770381924, 0.0436604905589525, 0.0436605040816592, 0.0436605176037131, 0.0436605311264137, 0.043660544650411, 0.0436605536739895, 0.0436605671979818, 0.0436605762222067, 0.0436605852464303, 0.0436605942713025, 0.0436606077972353, 0.0436606175870114, 0.0436606234508682, 0.043660630373377, 0.0436606619470772, 0.0436606799980968, 0.0436607025488661, 0.0436607296006798, 0.0436607521611786, 0.0436607747106211, 0.0436608017611025, 0.0436608243183248, 0.0436608513681341, 0.0436608784166313, 0.0436609316473053, 
0.0436610124313218, 0.0436611304945744, 0.0436612228655479, 0.0436613365034147, 0.0436614545978737, 0.0436614914493801, 0.0436617307789127, 0.0436619049923592, 0.0436624326816712, 0.0436624831718129, 0.0436627736754868, 0.0436630774223953, 0.0436640877898731, 0.0436648141059655, 0.0436648366161919, 0.0436648591257601, 0.04366488163467, 0.0436649086436613, 0.0436649311519028, 0.0436649536588362, 0.0436649761644615, 0.0436649986603309, 0.0436650211737374, 0.0436650298333874, 0.0436650436682902, 0.0436650661712825, 
0.0436650931736924, 0.0436651156753664, 0.0436651381763822, 0.0436651651768102, 0.0436651876758579, 0.0436652101742474, 0.0436652326726284, 0.0436652551697014, 0.0436652776648164, 0.0436653001605728, 0.0436653226550212, 0.0436653420367863, 0.0436653451494611, 0.0436653676432428, 0.043665385634363, 0.0436654081281295, 0.0436654125554009, 0.0436654306212378, 0.0436654531136877, 0.0436654711132301, 0.0436654891036696, 0.0436655115941482, 0.043665529582626, 0.0436655520620424, 0.0436655700589559, 0.0436655880461166, 
0.0436656060319722, 0.043665628518508, 0.0436656420030175, 0.0436656599875573, 0.0436656779707921, 0.0436656959540215, 0.0436657094365664, 0.0436657274184867, 0.0436657408997248, 0.04366575438031, 0.0436657723615671, 0.0436657858408457, 0.0436657993201212, 0.043665800443015, 0.0436658360721372, 0.0436658683657018, 0.0436659157455075, 0.0436659545021503, 0.0436660148048687, 0.0436660686613137, 0.0436661182172063, 0.0436661699213589, 0.0436662108683752, 0.0436662561360026, 0.0436663810938936, 0.0436672736569888, 
0.0436687288440434, 0.0436693669107913, 0.0436694560611122, 0.0436696776458707, 0.0436699829978845, 0.0436701080929171, 0.0436702349758692, 0.0436696956577918, 0.0436693768966735, 0.0436687508609102, 0.0436686394398732, 0.0436680044187969, 0.0436675708947892, 0.0436667036144945, 0.0436666788741592, 0.0436665557129757, 0.0436660722502688, 0.043666046206784, 0.0436658490003521, 0.0436649458680006, 0.0436639125384628, 0.0436638637488646, 0.043663029852542, 0.0436629046511281, 0.0436621446737682, 0.0436620630854449, 
0.0436613804028409, 0.0436612608070319, 0.0436608242468384, 0.043660670030914, 0.043660523449383))"
